id,name,score1,score2
1332,student_1332,82,76
1333,student_1333,91,93
1334,student_1334,60,87
1335,student_1335,63,51
1336,student_1336,50,86
1337,student_1337,54,60
1338,student_1338,68,80
1339,student_1339,84,50
1340,student_1340,68,64
1341,student_1341,68,100
1342,student_1342,78,82
1343,student_1343,100,53
1344,student_1344,85,99
1345,student_1345,66,77
1346,student_1346,81,87
1347,student_1347,69,62
1348,student_1348,84,62
1349,student_1349,79,55
1350,student_1350,76,91
1351,student_1351,98,90
1352,student_1352,66,84
1353,student_1353,51,73
1354,student_1354,92,55
1355,student_1355,56,96
1356,student_1356,88,94
1357,student_1357,62,71
1358,student_1358,75,87
1359,student_1359,89,65
1360,student_1360,78,54
1361,student_1361,81,54
1362,student_1362,74,56
1363,student_1363,80,80
1364,student_1364,74,63
1365,student_1365,69,94
1366,student_1366,53,82
1367,student_1367,97,55
1368,student_1368,97,76
1369,student_1369,73,83
1370,student_1370,98,68
1371,student_1371,84,85
1372,student_1372,100,70
1373,student_1373,80,71
1374,student_1374,53,59
1375,student_1375,53,88
1376,student_1376,84,70
1377,student_1377,84,82
1378,student_1378,96,93
1379,student_1379,90,85
1380,student_1380,93,67
1381,student_1381,72,80
1382,student_1382,79,96
1383,student_1383,71,78
1384,student_1384,88,74
1385,student_1385,69,93
1386,student_1386,73,60
1387,student_1387,80,51
1388,student_1388,57,80
1389,student_1389,55,67
1390,student_1390,90,60
1391,student_1391,87,54
1392,student_1392,94,99
1393,student_1393,63,86
1394,student_1394,65,74
1395,student_1395,71,84
1396,student_1396,53,71
1397,student_1397,61,100
1398,student_1398,70,53
1399,student_1399,94,95
1400,student_1400,92,73
1401,student_1401,71,85
1402,student_1402,58,97
1403,student_1403,80,94
1404,student_1404,81,65
1405,student_1405,77,51
1406,student_1406,99,57
1407,student_1407,91,71
1408,student_1408,85,61
1409,student_1409,81,61
1410,student_1410,67,78
1411,student_1411,72,71
1412,student_1412,66,94
1413,student_1413,97,100
1414,student_1414,87,72
1415,student_1415,80,81
1416,student_1416,56,68
1417,student_1417,96,83
1418,student_1418,90,80
1419,student_1419,66,81
1420,student_1420,79,77
1421,student_1421,91,61
1422,student_1422,67,86
1423,student_1423,67,99
1424,student_1424,72,61
1425,student_1425,90,65
1426,student_1426,90,63
1427,student_1427,75,73
1428,student_1428,91,61
1429,student_1429,80,73
1430,student_1430,87,55
1431,student_1431,91,89
1432,student_1432,84,75
1433,student_1433,75,53
1434,student_1434,55,77
1435,student_1435,82,89
1436,student_1436,96,83
1437,student_1437,88,92
1438,student_1438,84,63
1439,student_1439,69,61
1440,student_1440,79,81
1441,student_1441,79,73
1442,student_1442,60,97
1443,student_1443,54,70
1444,student_1444,98,53
1445,student_1445,60,59
1446,student_1446,83,63
1447,student_1447,66,95
1448,student_1448,89,89
1449,student_1449,91,53
1450,student_1450,76,55
1451,student_1451,56,76
1452,student_1452,76,86
1453,student_1453,50,51
1454,student_1454,99,57
1455,student_1455,50,75
1456,student_1456,71,96
1457,student_1457,63,95
1458,student_1458,92,78
1459,student_1459,53,80
1460,student_1460,79,85
1461,student_1461,76,89
1462,student_1462,55,99
1463,student_1463,62,58
1464,student_1464,84,86
1465,student_1465,93,57
1466,student_1466,53,51
1467,student_1467,71,86
1468,student_1468,57,84
1469,student_1469,95,95
1470,student_1470,81,89
1471,student_1471,64,99
1472,student_1472,72,75
1473,student_1473,70,73
1474,student_1474,55,52
1475,student_1475,74,81
1476,student_1476,94,70
1477,student_1477,79,68
1478,student_1478,94,95
1479,student_1479,90,93
1480,student_1480,76,81
1481,student_1481,76,59
1482,student_1482,81,86
1483,student_1483,94,63
1484,student_1484,91,93
1485,student_1485,88,68
1486,student_1486,58,100
1487,student_1487,53,88
1488,student_1488,67,83
1489,student_1489,56,67
1490,student_1490,64,87
1491,student_1491,81,88
1492,student_1492,99,88
1493,student_1493,56,75
1494,student_1494,85,79
1495,student_1495,83,78
1496,student_1496,65,82
1497,student_1497,75,88
1498,student_1498,80,55
1499,student_1499,73,98
1500,student_1500,70,99
1501,student_1501,84,57
1502,student_1502,69,92
1503,student_1503,55,79
1504,student_1504,59,80
1505,student_1505,61,54
1506,student_1506,58,52
1507,student_1507,66,51
1508,student_1508,99,54
1509,student_1509,77,74
1510,student_1510,86,66
1511,student_1511,77,77
1512,student_1512,64,91
1513,student_1513,61,85
1514,student_1514,65,50
1515,student_1515,82,93
1516,student_1516,67,71
1517,student_1517,100,76
1518,student_1518,90,52
1519,student_1519,99,59
1520,student_1520,71,61
1521,student_1521,80,81
1522,student_1522,50,91
1523,student_1523,81,51
1524,student_1524,53,76
1525,student_1525,73,63
1526,student_1526,82,65
1527,student_1527,91,70
1528,student_1528,90,64
1529,student_1529,83,96
1530,student_1530,99,88
1531,student_1531,59,77
1532,student_1532,57,87
1533,student_1533,97,64
1534,student_1534,62,68
1535,student_1535,92,96
1536,student_1536,90,97
1537,student_1537,73,70
1538,student_1538,95,82
1539,student_1539,88,69
1540,student_1540,59,58
1541,student_1541,75,69
1542,student_1542,73,77
1543,student_1543,78,58
1544,student_1544,63,55
1545,student_1545,93,87
1546,student_1546,83,78
1547,student_1547,89,76
1548,student_1548,64,80
1549,student_1549,94,95
1550,student_1550,66,82
1551,student_1551,76,71
1552,student_1552,81,68
1553,student_1553,84,70
1554,student_1554,51,76
1555,student_1555,86,56
1556,student_1556,99,97
1557,student_1557,99,78
1558,student_1558,60,69
1559,student_1559,54,51
1560,student_1560,88,50
1561,student_1561,66,73
1562,student_1562,79,62
1563,student_1563,58,52
1564,student_1564,63,54
1565,student_1565,72,53
1566,student_1566,62,56
1567,student_1567,67,56
1568,student_1568,53,62
1569,student_1569,98,95
1570,student_1570,82,80
1571,student_1571,79,56
1572,student_1572,71,81
1573,student_1573,79,67
1574,student_1574,66,67
1575,student_1575,64,75
1576,student_1576,87,92
1577,student_1577,55,98
1578,student_1578,94,84
1579,student_1579,61,69
1580,student_1580,75,78
1581,student_1581,89,84
1582,student_1582,95,53
1583,student_1583,99,68
1584,student_1584,93,78
1585,student_1585,56,59
1586,student_1586,62,94
1587,student_1587,65,56
1588,student_1588,60,69
1589,student_1589,75,83
1590,student_1590,50,100
1591,student_1591,75,81
1592,student_1592,76,62
1593,student_1593,54,99
1594,student_1594,75,79
1595,student_1595,79,75
1596,student_1596,87,60
1597,student_1597,75,71
1598,student_1598,61,69
1599,student_1599,54,56
1600,student_1600,86,78
1601,student_1601,91,75
1602,student_1602,50,87
1603,student_1603,72,85
1604,student_1604,99,72
1605,student_1605,74,59
1606,student_1606,100,65
1607,student_1607,77,63
1608,student_1608,63,78
1609,student_1609,94,89
1610,student_1610,89,93
1611,student_1611,78,76
1612,student_1612,82,76
1613,student_1613,69,81
1614,student_1614,99,78
1615,student_1615,65,90
1616,student_1616,99,90
1617,student_1617,88,82
1618,student_1618,97,89
1619,student_1619,85,95
1620,student_1620,62,64
1621,student_1621,51,86
1622,student_1622,83,62
1623,student_1623,73,98
1624,student_1624,58,87
1625,student_1625,74,83
1626,student_1626,90,69
1627,student_1627,91,74
1628,student_1628,70,89
1629,student_1629,70,99
1630,student_1630,52,67
1631,student_1631,84,92
1632,student_1632,72,57
1633,student_1633,60,59
1634,student_1634,79,91
1635,student_1635,62,97
1636,student_1636,59,99
1637,student_1637,88,77
1638,student_1638,58,63
1639,student_1639,94,77
1640,student_1640,71,61
1641,student_1641,85,57
1642,student_1642,94,79
1643,student_1643,100,70
1644,student_1644,90,76
1645,student_1645,67,83
1646,student_1646,56,50
1647,student_1647,54,84
1648,student_1648,94,58
1649,student_1649,56,94
1650,student_1650,83,82
1651,student_1651,52,54
1652,student_1652,95,60
1653,student_1653,54,60
1654,student_1654,82,97
1655,student_1655,61,95
1656,student_1656,94,66
1657,student_1657,94,92
1658,student_1658,85,75
1659,student_1659,99,96
1660,student_1660,70,51
1661,student_1661,89,56
1662,student_1662,66,62
1663,student_1663,52,77
1664,student_1664,93,53
1665,student_1665,79,81
1666,student_1666,51,78
1667,student_1667,97,74
1668,student_1668,77,100
1669,student_1669,92,74
1670,student_1670,66,62
1671,student_1671,53,78
1672,student_1672,89,80
1673,student_1673,81,98
1674,student_1674,53,50
1675,student_1675,69,93
1676,student_1676,55,82
1677,student_1677,92,73
1678,student_1678,71,75
1679,student_1679,92,55
1680,student_1680,100,94
1681,student_1681,59,72
1682,student_1682,83,70
1683,student_1683,71,62
1684,student_1684,92,93
1685,student_1685,87,96
1686,student_1686,60,86
1687,student_1687,63,64
1688,student_1688,98,80
1689,student_1689,63,55
1690,student_1690,70,77
1691,student_1691,84,65
1692,student_1692,55,65
1693,student_1693,75,61
1694,student_1694,95,86
1695,student_1695,68,65
1696,student_1696,70,64
1697,student_1697,99,71
1698,student_1698,86,55
1699,student_1699,83,97
1700,student_1700,51,94
1701,student_1701,84,71
1702,student_1702,68,80
1703,student_1703,89,75
1704,student_1704,87,66
1705,student_1705,77,93
1706,student_1706,61,55
1707,student_1707,91,83
1708,student_1708,79,97
1709,student_1709,56,99
1710,student_1710,77,73
1711,student_1711,78,90
1712,student_1712,70,82
1713,student_1713,82,78
1714,student_1714,93,57
1715,student_1715,63,62
1716,student_1716,71,94
1717,student_1717,64,79
1718,student_1718,97,78
1719,student_1719,80,97
1720,student_1720,76,82
1721,student_1721,97,98
1722,student_1722,55,51
1723,student_1723,95,63
1724,student_1724,63,64
1725,student_1725,60,89
1726,student_1726,75,100
1727,student_1727,74,95
1728,student_1728,60,82
1729,student_1729,84,80
1730,student_1730,77,96
1731,student_1731,92,63
1732,student_1732,93,68
1733,student_1733,73,63
1734,student_1734,69,64
1735,student_1735,73,65
1736,student_1736,97,59
1737,student_1737,74,87
1738,student_1738,51,94
1739,student_1739,80,84
1740,student_1740,70,75
1741,student_1741,91,55
1742,student_1742,66,60
1743,student_1743,71,56
1744,student_1744,56,77
1745,student_1745,91,56
1746,student_1746,54,72
1747,student_1747,61,98
1748,student_1748,81,91
1749,student_1749,64,56
1750,student_1750,97,98
1751,student_1751,94,66
1752,student_1752,82,99
1753,student_1753,54,74
1754,student_1754,56,65
1755,student_1755,54,79
1756,student_1756,70,54
1757,student_1757,55,99
1758,student_1758,78,76
1759,student_1759,52,97
1760,student_1760,65,70
1761,student_1761,60,58
1762,student_1762,66,83
1763,student_1763,92,82
1764,student_1764,70,50
1765,student_1765,75,59
1766,student_1766,63,67
1767,student_1767,81,74
1768,student_1768,54,77
1769,student_1769,100,97
1770,student_1770,88,99
1771,student_1771,94,73
1772,student_1772,52,63
1773,student_1773,53,73
1774,student_1774,71,77
1775,student_1775,79,96
1776,student_1776,74,60
1777,student_1777,88,98
1778,student_1778,55,78
1779,student_1779,76,91
1780,student_1780,71,54
1781,student_1781,81,50
1782,student_1782,73,85
1783,student_1783,65,78
1784,student_1784,52,92
1785,student_1785,84,70
1786,student_1786,86,77
1787,student_1787,85,52
1788,student_1788,67,81
1789,student_1789,61,68
1790,student_1790,64,56
1791,student_1791,83,97
1792,student_1792,74,63
1793,student_1793,98,68
1794,student_1794,55,65
1795,student_1795,64,75
1796,student_1796,67,52
1797,student_1797,61,63
1798,student_1798,72,94
1799,student_1799,77,94
1800,student_1800,75,75
1801,student_1801,63,74
1802,student_1802,53,91
1803,student_1803,97,98
1804,student_1804,54,89
1805,student_1805,87,84
1806,student_1806,71,72
1807,student_1807,71,85
1808,student_1808,70,70
1809,student_1809,78,97
1810,student_1810,54,53
1811,student_1811,52,62
1812,student_1812,71,55
1813,student_1813,61,65
1814,student_1814,88,89
1815,student_1815,90,62
1816,student_1816,74,97
1817,student_1817,81,67
1818,student_1818,80,75
1819,student_1819,62,53
1820,student_1820,87,94
1821,student_1821,85,72
1822,student_1822,84,65
1823,student_1823,80,67
1824,student_1824,62,65
1825,student_1825,59,79
1826,student_1826,62,53
1827,student_1827,64,60
1828,student_1828,59,77
1829,student_1829,59,68
1830,student_1830,55,96
1831,student_1831,58,52
1832,student_1832,64,73
1833,student_1833,60,69
1834,student_1834,95,93
1835,student_1835,98,97
1836,student_1836,66,92
1837,student_1837,54,90
1838,student_1838,81,84
1839,student_1839,87,50
1840,student_1840,78,94
1841,student_1841,80,52
1842,student_1842,86,89
1843,student_1843,72,66
1844,student_1844,98,80
1845,student_1845,92,57
1846,student_1846,78,52
1847,student_1847,79,83
1848,student_1848,99,84
1849,student_1849,64,64
1850,student_1850,85,78
1851,student_1851,58,76
1852,student_1852,58,86
1853,student_1853,67,63
1854,student_1854,91,99
1855,student_1855,79,72
1856,student_1856,91,74
1857,student_1857,50,100
1858,student_1858,73,68
1859,student_1859,61,78
1860,student_1860,55,51
1861,student_1861,93,58
1862,student_1862,76,100
1863,student_1863,56,50
1864,student_1864,72,75
1865,student_1865,57,95
1866,student_1866,57,61
1867,student_1867,69,82
1868,student_1868,85,74
1869,student_1869,60,59
1870,student_1870,80,72
1871,student_1871,74,58
1872,student_1872,88,61
1873,student_1873,89,68
1874,student_1874,71,81
1875,student_1875,97,80
1876,student_1876,55,73
1877,student_1877,50,57
1878,student_1878,100,80
1879,student_1879,90,93
1880,student_1880,69,56
1881,student_1881,68,99
1882,student_1882,83,61
1883,student_1883,52,95
1884,student_1884,83,96
1885,student_1885,63,72
1886,student_1886,68,94
1887,student_1887,68,68
1888,student_1888,96,83
1889,student_1889,54,54
1890,student_1890,100,64
1891,student_1891,79,91
1892,student_1892,95,62
1893,student_1893,75,87
1894,student_1894,86,75
1895,student_1895,90,99
1896,student_1896,68,62
1897,student_1897,81,87
1898,student_1898,77,63
1899,student_1899,100,51
1900,student_1900,81,73
1901,student_1901,94,92
1902,student_1902,65,64
1903,student_1903,92,85
1904,student_1904,96,87
1905,student_1905,84,68
1906,student_1906,85,93
1907,student_1907,54,76
1908,student_1908,62,71
1909,student_1909,64,50
1910,student_1910,94,54
1911,student_1911,93,83
1912,student_1912,69,62
1913,student_1913,96,76
1914,student_1914,83,93
1915,student_1915,71,79
1916,student_1916,53,72
1917,student_1917,65,81
1918,student_1918,54,66
1919,student_1919,74,68
1920,student_1920,70,67
1921,student_1921,59,62
1922,student_1922,53,60
1923,student_1923,56,88
1924,student_1924,51,50
1925,student_1925,84,62
1926,student_1926,96,62
1927,student_1927,52,51
1928,student_1928,77,66
1929,student_1929,95,100
1930,student_1930,63,93
1931,student_1931,93,83
1932,student_1932,75,57
1933,student_1933,92,94
1934,student_1934,81,80
1935,student_1935,71,50
1936,student_1936,56,61
1937,student_1937,78,54
1938,student_1938,63,94
1939,student_1939,59,72
1940,student_1940,70,74
1941,student_1941,83,99
1942,student_1942,82,95
1943,student_1943,81,96
1944,student_1944,54,77
1945,student_1945,75,78
1946,student_1946,54,52
1947,student_1947,55,87
1948,student_1948,58,87
1949,student_1949,65,58
1950,student_1950,84,94
1951,student_1951,98,77
1952,student_1952,62,62
1953,student_1953,59,78
1954,student_1954,81,81
1955,student_1955,69,50
1956,student_1956,96,52
1957,student_1957,96,88
1958,student_1958,54,60
1959,student_1959,98,51
1960,student_1960,93,60
1961,student_1961,87,66
1962,student_1962,56,95
1963,student_1963,99,94
1964,student_1964,51,70
